Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"11-1915-2003","2003-12-22 00:00:00","51913","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","832200","1356.38","1356.38","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1916-2003","2003-12-22 00:00:00","27010","Sales","Sale","Ready","Non Free Hold","Commercial","Al Ras","Land","Commercial","10500000","578.79","578.79","","","","Al Ras Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-1917-2003","2003-12-22 00:00:00","34758","Sales","Sale","Ready","Non Free Hold","Commercial","Al Dhagaya","Land","Commercial","4300000","212.75","212.75","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","1","15","",""
"11-1918-2003","2003-12-22 00:00:00","51641","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","1020000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1919-2003","2003-12-22 00:00:00","69032","Sales","Sale","Ready","Non Free Hold","Residential","Abu Hail","Land","Residential Flats","750000","232.26","232.26","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-192-2003","2003-02-09 00:00:00","28093","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","600000","692.31","692.31","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1920-2003","2003-12-22 00:00:00","82785","Sales","Sale","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","2325000","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1921-2003","2003-12-22 00:00:00","31271","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3250000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","2","",""
"11-1922-2003","2003-12-23 00:00:00","16835","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","720000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1923-2003","2003-12-23 00:00:00","40589","Sales","Sale","Ready","Non Free Hold","Residential","Abu Hail","Land","Residential Flats","750000","269.05","269.05","","","","Salah Al Din Metro Station","","Dubai International Airport","1","1","",""
"11-1924-2003","2003-12-23 00:00:00","27921","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","675000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","3","1","",""
"11-1925-2003","2003-12-23 00:00:00","70459","Sales","Sale","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","330000","112.88","112.88","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-1926-2003","2003-12-23 00:00:00","52463","Sales","Sale","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","6125000","1351","1351","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1927-2003","2003-12-23 00:00:00","29513","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","900000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1928-2003","2003-12-23 00:00:00","62894","Sales","Sale","Ready","Non Free Hold","Commercial","Al Goze Industrial First","Land","Industrial","19984000","23208.93","23208.93","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1929-2003","2003-12-24 00:00:00","85179","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","600000","1114.84","1114.84","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","2","",""
"11-193-2003","2003-02-09 00:00:00","80880","Sales","Sale","Ready","Free Hold","Commercial","Al Safouh Second","Land","Commercial","180000000","101973.39","101848.08","","","","Al Sufouh","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1930-2003","2003-12-24 00:00:00","75481","Sales","Sale","Ready","Non Free Hold","Commercial","Eyal Nasser","Land","Commercial","1250000","208.01","208.01","","","","Palm Deira Metro Stations","Dubai Mall","Dubai International Airport","1","1","",""
"11-1931-2003","2003-12-24 00:00:00","86066","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah First","Land","Residential","600000","635.64","617.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1932-2003","2003-12-24 00:00:00","33846","Sales","Sale","Ready","Non Free Hold","Commercial","Rega Al Buteen","Land","Commercial","31000000","1933.13","1933.13","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-1933-2003","2003-12-24 00:00:00","74181","Sales","Sale","Ready","Non Free Hold","Residential","Muhaisanah Third","Land","Residential","500000","1393.55","1393.55","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","1","2","",""
"11-1934-2003","2003-12-24 00:00:00","49834","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","489040","1135.83","1135.83","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1935-2003","2003-12-27 00:00:00","60686","Sales","Sale","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","1515000","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1936-2003","2003-12-27 00:00:00","59592","Sales","Sale","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","1590000","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1937-2003","2003-12-27 00:00:00","70556","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","500000","232.26","232.26","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1938-2003","2003-12-27 00:00:00","27851","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3053000","936.18","936.18","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-1939-2003","2003-12-27 00:00:00","77110","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","500000","334.45","380.9","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-194-2003","2003-02-15 00:00:00","30704","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1400000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1940-2003","2003-12-27 00:00:00","78606","Sales","Sale","Ready","Non Free Hold","Commercial","Al Bada","Land","Commercial","3100000","743.22","743.22","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-1941-2003","2003-12-27 00:00:00","80388","Sales","Sale","Ready","Non Free Hold","Residential","Al Jafliya","Land","Residential","1200000","1640.85","1640.85","","","","Al Jafiliya Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-1942-2003","2003-12-27 00:00:00","30135","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1600000","734.68","734.68","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1943-2003","2003-12-27 00:00:00","67682","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","885000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1944-2003","2003-12-27 00:00:00","56671","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","2600000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","1","1","",""
"11-1945-2003","2003-12-27 00:00:00","54102","Sales","Sale","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","2700000","1858.06","1858.06","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1946-2003","2003-12-27 00:00:00","84168","Sales","Sale","Ready","Non Free Hold","Commercial","Nad Al Hamar","Land","Commercial","25000000","35898","24323.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1947-2003","2003-12-27 00:00:00","47422","Sales","Sale","Ready","Non Free Hold","Commercial","Al Qusais First","Land","Commercial","4000000","1393.55","1393.55","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","5","7","",""
"11-1948-2003","2003-12-27 00:00:00","86369","Sales","Sale","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","370000","185.81","185.81","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-1949-2003","2003-12-27 00:00:00","86178","Sales","Sale","Ready","Free Hold","Residential","Marsa Dubai","Land","Residential Flats","15000000","3519.91","3519.91","","","","Marina Towers","Marina Mall","Burj Al Arab","1","1","",""
"11-195-2003","2003-02-16 00:00:00","80168","Sales","Sale","Ready","Non Free Hold","Residential","Al Khawaneej First","Land","Residential","860000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","","1","1","",""
"11-1951-2003","2003-12-27 00:00:00","86177","Sales","Sale","Ready","Free Hold","Residential","Marsa Dubai","Land","Residential Flats","15000000","3475.5","3475.5","","","","Mina Seyahi","Marina Mall","Burj Al Arab","1","1","","PRINCESS TOWER"
"11-1953-2003","2003-12-27 00:00:00","86348","Sales","Sale","Ready","Free Hold","Commercial","Al Thanayah Fourth","Land","Commercial","1469800","842.91","842.91","","","","Marina Mall Metro Station","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1954-2003","2003-12-27 00:00:00","86351","Sales","Sale","Ready","Free Hold","Commercial","Al Thanayah Fourth","Land","Commercial","1363800","1115.11","1115.11","","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1955-2003","2003-12-27 00:00:00","86350","Sales","Sale","Ready","Free Hold","Commercial","Al Thanayah Fourth","Land","Commercial","1228800","538.74","538.74","","","","Damac Properties","Marina Mall","Sports City Swimming Academy","1","1","",""
"11-1956-2003","2003-12-28 00:00:00","51676","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","1400000","2090.32","2090.32","","","","Etisalat Metro Station","City Centre Mirdif","","1","1","",""
"11-1957-2003","2003-12-28 00:00:00","62712","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","1400000","2090.32","2090.32","","","","Etisalat Metro Station","City Centre Mirdif","","1","1","",""
"11-1958-2003","2003-12-28 00:00:00","70868","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","500000","265.7","265.7","","","","Abu Baker Al Siddique Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1959-2003","2003-12-28 00:00:00","28186","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1600000","625.89","625.89","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-196-2003","2003-02-16 00:00:00","29782","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1200000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1960-2003","2003-12-28 00:00:00","83526","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","620880","1442.04","1442.04","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1961-2003","2003-12-28 00:00:00","31163","Sales","Sale","Ready","Non Free Hold","Commercial","Al Murqabat","Land","Commercial","800000","278.71","464.52","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","1","3","",""
"11-1962-2003","2003-12-28 00:00:00","4121","Sales","Sale","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","1500000","211.35","211.35","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-1963-2003","2003-12-28 00:00:00","16904","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","850000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1964-2003","2003-12-28 00:00:00","54374","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","2402400","1594.22","1594.22","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1965-2003","2003-12-28 00:00:00","19870","Sales","Sale","Ready","Non Free Hold","Residential","Al Garhoud","Land","Residential","1000000","743.22","743.22","","","","Airport Terminal 1 Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-1966-2003","2003-12-28 00:00:00","24599","Sales","Sale","Ready","Non Free Hold","Residential","Al Mamzer","Land","Residential","2500000","1393.55","1393.55","","","","Al Qiyadah Metro Station","","Dubai International Airport","1","1","",""
"11-1967-2003","2003-12-29 00:00:00","4060","Sales","Sale","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","6210000","1068.38","1068.38","","","","Burjuman Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-1968-2003","2003-12-29 00:00:00","63244","Sales","Sale","Ready","Non Free Hold","Commercial","Al Qusais First","Land","Commercial","28000000","3209.43","3209.43","","","","Airport Free Zone","City Centre Mirdif","Dubai International Airport","1","2","",""
"11-1969-2003","2003-12-29 00:00:00","61796","Sales","Sale","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","565000","1088.08","1088.08","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-197-2003","2003-02-16 00:00:00","69749","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","750000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-1970-2003","2003-12-29 00:00:00","24546","Sales","Sale","Ready","Non Free Hold","Residential","Al Mamzer","Land","Residential","2000000","2322.58","2322.58","","","","Al Qiyadah Metro Station","","Dubai International Airport","1","1","",""
